"id-mapa";"anio";"mes";"dia";"fecha";"franja";"tipo";"subtipo";"uso_arma";"uso_moto";"barrio";"comuna";"latitud";"longitud";"cantidad"
928221;2022;"FEBRERO";"SABADO";"2022-02-05";14;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.662102;-58.443958;1
928240;2022;"AGOSTO";"MARTES";"2022-08-23";20;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.662055;-58.50398;1
928241;2022;"FEBRERO";"SABADO";"2022-02-12";1;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.662048;-58.443245;1
928243;2022;"JULIO";"DOMINGO";"2022-07-31";10;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.662039;-58.452635;1
928244;2022;"FEBRERO";"SABADO";"2022-02-05";13;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.662027;-58.448967;1
928246;2022;"DICIEMBRE";"DOMINGO";"2022-12-18";23;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.662026;-58.513345;1
928254;2022;"AGOSTO";"DOMINGO";"2022-08-14";13;"Amenazas";"Amenazas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.661992;-58.473482;1
928255;2022;"MARZO";"JUEVES";"2022-03-24";5;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.661986;-58.43974;1
928284;2022;"OCTUBRE";"MARTES";"2022-10-04";22;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.661953;-58.473628;1
928292;2022;"OCTUBRE";"LUNES";"2022-10-31";16;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.661935;-58.453497;1
928293;2022;"OCTUBRE";"LUNES";"2022-10-31";16;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661935;-58.453497;1
928298;2022;"OCTUBRE";"MIERCOLES";"2022-10-26";10;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661932;-58.507163;1
928306;2022;"JULIO";"DOMINGO";"2022-07-31";23;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661889;-58.504179;1
928309;2022;"ABRIL";"DOMINGO";"2022-04-24";13;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.661873;-58.510501;1
928317;2022;"DICIEMBRE";"MIERCOLES";"2022-12-21";20;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661871;-58.501108;1
928326;2022;"AGOSTO";"LUNES";"2022-08-08";20;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661868;-58.485035;1
928331;2022;"SEPTIEMBRE";"JUEVES";"2022-09-15";23;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.661833;-58.516144;1
928340;2022;"JUNIO";"VIERNES";"2022-06-17";12;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661792;-58.455373;1
928344;2022;"SEPTIEMBRE";"DOMINGO";"2022-09-11";16;"Amenazas";"Amenazas";"NO";"NO";"VILLA LUGANO";8;-34.66179;-58.483429;1
928346;2022;"ABRIL";"MIERCOLES";"2022-04-06";21;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661781;-58.435503;1
928352;2022;"AGOSTO";"JUEVES";"2022-08-04";14;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.661767;-58.449361;1
928365;2022;"FEBRERO";"SABADO";"2022-02-12";22;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.66171;-58.42741;1
928367;2022;"FEBRERO";"SABADO";"2022-02-12";21;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.66171;-58.42741;1
928368;2022;"FEBRERO";"SABADO";"2022-02-12";22;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.66171;-58.42741;1
928374;2022;"MAYO";"LUNES";"2022-05-09";17;"Amenazas";"Amenazas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.661707;-58.473773;1
928385;2022;"FEBRERO";"SABADO";"2022-02-05";20;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661684;-58.427538;1
928386;2022;"AGOSTO";"LUNES";"2022-08-01";0;"Amenazas";"Amenazas";"NO";"NO";"VILLA LUGANO";8;-34.661674;-58.482064;1
928387;2022;"JUNIO";"VIERNES";"2022-06-03";12;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.66167;-58.447027;1
928390;2022;"OCTUBRE";"JUEVES";"2022-10-06";0;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.66166;-58.427557;1
928418;2022;"FEBRERO";"MARTES";"2022-02-08";3;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.661564;-58.484708;1
928432;2022;"MARZO";"MARTES";"2022-03-01";23;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.661541;-58.516691;1
928434;2022;"AGOSTO";"SABADO";"2022-08-13";22;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661541;-58.516691;1
928437;2022;"AGOSTO";"MARTES";"2022-08-23";13;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.661534;-58.485465;1
928440;2022;"MAYO";"JUEVES";"2022-05-26";12;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661521;-58.447321;1
928442;2022;"ABRIL";"VIERNES";"2022-04-15";1;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA LUGANO";8;-34.661505;-58.475554;1
928443;2022;"ABRIL";"VIERNES";"2022-04-15";5;"Amenazas";"Amenazas";"NO";"NO";"VILLA LUGANO";8;-34.661505;-58.475554;1
928452;2022;"JULIO";"SABADO";"2022-07-23";7;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA LUGANO";8;-34.661476;-58.47434;1
928458;2022;"JULIO";"DOMINGO";"2022-07-03";12;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661474;-58.516572;1
928466;2022;"JULIO";"JUEVES";"2022-07-21";20;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.661473;-58.452067;1
928467;2022;"OCTUBRE";"MARTES";"2022-10-04";0;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.661473;-58.452067;1
928469;2022;"JULIO";"JUEVES";"2022-07-21";20;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661473;-58.452067;1
928479;2022;"ENERO";"VIERNES";"2022-01-14";0;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661446;-58.454205;1
928480;2022;"ENERO";"VIERNES";"2022-01-14";10;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.661446;-58.454205;1
928482;2022;"OCTUBRE";"SABADO";"2022-10-15";18;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661442;-58.433007;1
928489;2022;"FEBRERO";"SABADO";"2022-02-26";15;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.661425;-58.473522;1
928493;2022;"OCTUBRE";"VIERNES";"2022-10-07";21;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.661412;-58.448991;1
928494;2022;"OCTUBRE";"VIERNES";"2022-10-07";21;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661412;-58.448991;1
928495;2022;"DICIEMBRE";"DOMINGO";"2022-12-18";20;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA LUGANO";8;-34.661406;-58.477261;1
928496;2022;"ENERO";"LUNES";"2022-01-17";3;"Amenazas";"Amenazas";"NO";"NO";"VILLA LUGANO";8;-34.661403;-58.48228;1
928504;2022;"JULIO";"MARTES";"2022-07-26";13;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.661391;-58.473391;1
928509;2022;"MARZO";"JUEVES";"2022-03-10";11;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661379;-58.519503;1
928526;2022;"NOVIEMBRE";"MIERCOLES";"2022-11-16";7;"Amenazas";"Amenazas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.66134;-58.473495;1
928533;2022;"MAYO";"DOMINGO";"2022-05-08";20;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.661332;-58.501653;1
928534;2022;"JULIO";"LUNES";"2022-07-04";16;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.661332;-58.501653;1
928537;2022;"JUNIO";"JUEVES";"2022-06-09";17;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661332;-58.501653;1
928538;2022;"JUNIO";"JUEVES";"2022-06-09";17;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661332;-58.501653;1
928539;2022;"JULIO";"LUNES";"2022-07-04";16;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661332;-58.501653;1
928555;2022;"ABRIL";"JUEVES";"2022-04-14";0;"Amenazas";"Amenazas";"NO";"NO";"VILLA LUGANO";8;-34.66127;-58.465739;1
928566;2022;"FEBRERO";"MIERCOLES";"2022-02-09";0;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661215;-58.446807;1
928571;2022;"ENERO";"DOMINGO";"2022-01-02";19;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.661195;-58.473329;1
928580;2022;"JULIO";"MIERCOLES";"2022-07-13";0;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.661189;-58.505635;1
928581;2022;"AGOSTO";"SABADO";"2022-08-13";20;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661189;-58.505635;1
928582;2022;"AGOSTO";"SABADO";"2022-08-13";15;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661189;-58.505635;1
928590;2022;"JULIO";"SABADO";"2022-07-23";13;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.661187;-58.501829;1
928591;2022;"SEPTIEMBRE";"MIERCOLES";"2022-09-21";11;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.661187;-58.501829;1
928592;2022;"MAYO";"VIERNES";"2022-05-13";13;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661187;-58.501829;1
928593;2022;"SEPTIEMBRE";"MIERCOLES";"2022-09-21";11;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661187;-58.501829;1
928598;2022;"MARZO";"MARTES";"2022-03-15";9;"Lesiones";"Lesiones Dolosas";"NO";"NO";"NUEVA POMPEYA";4;-34.66117;-58.422997;1
928604;2022;"SEPTIEMBRE";"JUEVES";"2022-09-01";16;"Amenazas";"Amenazas";"NO";"NO";"NUEVA POMPEYA";4;-34.661159;-58.424686;1
928606;2022;"ENERO";"MIERCOLES";"2022-01-19";18;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.661154;-58.450141;1
928607;2022;"SEPTIEMBRE";"JUEVES";"2022-09-22";18;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.661154;-58.450141;1
928608;2022;"ABRIL";"SABADO";"2022-04-23";23;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661154;-58.509576;1
928611;2022;"DICIEMBRE";"VIERNES";"2022-12-02";21;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.661147;-58.45174;1
928612;2022;"DICIEMBRE";"VIERNES";"2022-12-02";21;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661147;-58.45174;1
928615;2022;"AGOSTO";"JUEVES";"2022-08-04";12;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.661145;-58.501992;1
928616;2022;"JULIO";"LUNES";"2022-07-11";13;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661145;-58.501992;1
928617;2022;"ENERO";"LUNES";"2022-01-31";4;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.661139;-58.448654;1
928651;2022;"MAYO";"JUEVES";"2022-05-19";12;"Lesiones";"Lesiones Dolosas";"NO";"NO";"BARRACAS";4;-34.661108;-58.39462;1
928652;2022;"NOVIEMBRE";"SABADO";"2022-11-19";7;"Lesiones";"Lesiones Dolosas";"NO";"NO";"BARRACAS";4;-34.661108;-58.39462;1
928653;2022;"OCTUBRE";"DOMINGO";"2022-10-02";21;"Amenazas";"Amenazas";"NO";"NO";"BARRACAS";4;-34.661108;-58.39462;1
928654;2022;"NOVIEMBRE";"MIERCOLES";"2022-11-02";23;"Amenazas";"Amenazas";"NO";"NO";"BARRACAS";4;-34.661108;-58.39462;1
928655;2022;"NOVIEMBRE";"MARTES";"2022-11-08";13;"Amenazas";"Amenazas";"NO";"NO";"BARRACAS";4;-34.661108;-58.39462;1
928659;2022;"SEPTIEMBRE";"VIERNES";"2022-09-23";13;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661097;-58.516091;1
928660;2022;"NOVIEMBRE";"JUEVES";"2022-11-03";21;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.661092;-58.451673;1
928661;2022;"NOVIEMBRE";"JUEVES";"2022-11-03";21;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661092;-58.451673;1
928671;2022;"FEBRERO";"JUEVES";"2022-02-10";12;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661076;-58.512036;1
928675;2022;"AGOSTO";"VIERNES";"2022-08-26";15;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661067;-58.450315;1
928676;2022;"JULIO";"MIERCOLES";"2022-07-13";15;"Lesiones";"Lesiones Dolosas";"NO";"NO";"BARRACAS";4;-34.661053;-58.39361;1
928677;2022;"JULIO";"MIERCOLES";"2022-07-13";14;"Lesiones";"Lesiones Dolosas";"NO";"NO";"BARRACAS";4;-34.661053;-58.39361;1
928678;2022;"OCTUBRE";"MARTES";"2022-10-11";18;"Lesiones";"Lesiones Dolosas";"NO";"NO";"BARRACAS";4;-34.661053;-58.39361;1
928679;2022;"NOVIEMBRE";"MIERCOLES";"2022-11-09";16;"Lesiones";"Lesiones Dolosas";"NO";"NO";"BARRACAS";4;-34.661053;-58.39361;1
928680;2022;"NOVIEMBRE";"MIERCOLES";"2022-11-09";16;"Lesiones";"Lesiones Dolosas";"NO";"NO";"BARRACAS";4;-34.661053;-58.39361;1
928681;2022;"NOVIEMBRE";"MIERCOLES";"2022-11-09";17;"Lesiones";"Lesiones Dolosas";"NO";"NO";"BARRACAS";4;-34.661053;-58.39361;1
928682;2022;"JULIO";"MIERCOLES";"2022-07-13";15;"Amenazas";"Amenazas";"NO";"NO";"BARRACAS";4;-34.661053;-58.39361;1
928683;2022;"NOVIEMBRE";"MIERCOLES";"2022-11-09";17;"Amenazas";"Amenazas";"NO";"NO";"BARRACAS";4;-34.661053;-58.39361;1
928684;2022;"NOVIEMBRE";"MIERCOLES";"2022-11-09";16;"Amenazas";"Amenazas";"NO";"NO";"BARRACAS";4;-34.661053;-58.39361;1
928685;2022;"NOVIEMBRE";"MARTES";"2022-11-15";11;"Amenazas";"Amenazas";"NO";"NO";"BARRACAS";4;-34.661053;-58.39361;1
928686;2022;"SEPTIEMBRE";"LUNES";"2022-09-05";17;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.661048;-58.490268;1
928688;2022;"DICIEMBRE";"VIERNES";"2022-12-16";18;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.661036;-58.452852;1
928691;2022;"NOVIEMBRE";"JUEVES";"2022-11-10";13;"Lesiones";"Lesiones Dolosas";"NO";"NO";"BARRACAS";4;-34.661031;-58.3932;1
928692;2022;"DICIEMBRE";"JUEVES";"2022-12-15";20;"Lesiones";"Lesiones Dolosas";"NO";"NO";"BARRACAS";4;-34.661031;-58.3932;1
928693;2022;"ENERO";"DOMINGO";"2022-01-09";14;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.661023;-58.505218;1
928702;2022;"ENERO";"SABADO";"2022-01-22";12;"Amenazas";"Amenazas";"NO";"NO";"BARRACAS";4;-34.661005;-58.394681;1
928703;2022;"AGOSTO";"MARTES";"2022-08-09";18;"Amenazas";"Amenazas";"NO";"NO";"BARRACAS";4;-34.661005;-58.394681;1
928711;2022;"DICIEMBRE";"LUNES";"2022-12-05";0;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.660977;-58.452605;1
928729;2022;"MAYO";"DOMINGO";"2022-05-22";20;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA LUGANO";8;-34.660963;-58.474965;1
928734;2022;"FEBRERO";"MIERCOLES";"2022-02-02";20;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.660949;-58.483721;1
928740;2022;"MARZO";"VIERNES";"2022-03-18";14;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660948;-58.473935;1
928742;2022;"MAYO";"DOMINGO";"2022-05-01";19;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.660947;-58.433135;1
928746;2022;"SEPTIEMBRE";"DOMINGO";"2022-09-18";10;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660944;-58.472306;1
928747;2022;"OCTUBRE";"SABADO";"2022-10-08";5;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660944;-58.472306;1
928750;2022;"JUNIO";"MARTES";"2022-06-28";9;"Amenazas";"Amenazas";"NO";"NO";"BARRACAS";4;-34.660938;-58.391481;1
928769;2022;"MARZO";"DOMINGO";"2022-03-27";21;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA LUGANO";8;-34.6609;-58.475271;1
928770;2022;"MARZO";"DOMINGO";"2022-03-27";21;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA LUGANO";8;-34.6609;-58.475271;1
928788;2022;"JULIO";"MARTES";"2022-07-12";19;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.660854;-58.485184;1
928789;2022;"JULIO";"MIERCOLES";"2022-07-13";19;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.660854;-58.485184;1
928796;2022;"JULIO";"LUNES";"2022-07-18";22;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA LUGANO";8;-34.660845;-58.475275;1
928797;2022;"DICIEMBRE";"MIERCOLES";"2022-12-21";20;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.660845;-58.449714;1
928798;2022;"DICIEMBRE";"MIERCOLES";"2022-12-21";20;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.660845;-58.449714;1
928800;2022;"OCTUBRE";"SABADO";"2022-10-01";0;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.66084;-58.442639;1
928801;2022;"OCTUBRE";"MARTES";"2022-10-18";23;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.66084;-58.442639;1
928804;2022;"AGOSTO";"SABADO";"2022-08-27";14;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.66083;-58.494544;1
928805;2022;"AGOSTO";"SABADO";"2022-08-27";14;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.66083;-58.494544;1
928809;2022;"NOVIEMBRE";"JUEVES";"2022-11-24";9;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.660819;-58.445187;1
928811;2022;"NOVIEMBRE";"DOMINGO";"2022-11-20";2;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660814;-58.473746;1
928812;2022;"DICIEMBRE";"VIERNES";"2022-12-09";1;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.660814;-58.489678;1
928818;2022;"ABRIL";"LUNES";"2022-04-04";9;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.660777;-58.519091;1
928819;2022;"ABRIL";"LUNES";"2022-04-04";9;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.660777;-58.519091;1
928829;2022;"OCTUBRE";"SABADO";"2022-10-01";20;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660742;-58.475131;1
928836;2022;"OCTUBRE";"MIERCOLES";"2022-10-05";17;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.660727;-58.51033;1
928837;2022;"NOVIEMBRE";"MIERCOLES";"2022-11-02";17;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.660727;-58.51033;1
928842;2022;"NOVIEMBRE";"MIERCOLES";"2022-11-30";14;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.660714;-58.483231;1
928843;2022;"JUNIO";"JUEVES";"2022-06-16";18;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.660706;-58.434605;1
928846;2022;"NOVIEMBRE";"MARTES";"2022-11-08";13;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660692;-58.47357;1
928847;2022;"NOVIEMBRE";"JUEVES";"2022-11-10";13;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660692;-58.47357;1
928848;2022;"NOVIEMBRE";"MARTES";"2022-11-08";13;"Amenazas";"Amenazas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660692;-58.47357;1
928849;2022;"NOVIEMBRE";"JUEVES";"2022-11-10";13;"Amenazas";"Amenazas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660692;-58.47357;1
928850;2022;"SEPTIEMBRE";"MARTES";"2022-09-06";18;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.660686;-58.436939;1
928855;2022;"DICIEMBRE";"MARTES";"2022-12-20";0;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.660666;-58.449494;1
928856;2022;"JULIO";"MIERCOLES";"2022-07-20";14;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.660665;-58.514956;1
928870;2022;"MAYO";"VIERNES";"2022-05-27";10;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.660656;-58.444989;1
928871;2022;"AGOSTO";"SABADO";"2022-08-13";13;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.660656;-58.444989;1
928880;2022;"OCTUBRE";"VIERNES";"2022-10-07";18;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.660648;-58.517651;1
928881;2022;"AGOSTO";"SABADO";"2022-08-27";15;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.660647;-58.504056;1
928885;2022;"NOVIEMBRE";"MIERCOLES";"2022-11-09";19;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660636;-58.473627;1
928886;2022;"NOVIEMBRE";"MIERCOLES";"2022-11-09";19;"Amenazas";"Amenazas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660636;-58.473627;1
928887;2022;"AGOSTO";"JUEVES";"2022-08-11";21;"Lesiones";"Lesiones Dolosas";"NO";"NO";"NUEVA POMPEYA";4;-34.660633;-58.424844;1
928892;2022;"MAYO";"MARTES";"2022-05-03";19;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.660599;-58.500536;1
928897;2022;"FEBRERO";"LUNES";"2022-02-28";23;"Amenazas";"Amenazas";"NO";"NO";"BARRACAS";4;-34.66057;-58.391451;1
928898;2022;"MARZO";"JUEVES";"2022-03-17";17;"Amenazas";"Amenazas";"NO";"NO";"VILLA LUGANO";8;-34.660568;-58.467445;1
928899;2022;"MARZO";"MARTES";"2022-03-01";1;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660566;-58.474112;1
928901;2022;"NOVIEMBRE";"JUEVES";"2022-11-03";21;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.66055;-58.450948;1
928908;2022;"NOVIEMBRE";"JUEVES";"2022-11-17";10;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.660544;-58.444996;1
928918;2022;"OCTUBRE";"DOMINGO";"2022-10-09";9;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.660535;-58.450919;1
928919;2022;"ABRIL";"VIERNES";"2022-04-29";8;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.660535;-58.450919;1
928920;2022;"JUNIO";"MARTES";"2022-06-14";12;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.660535;-58.450919;1
928937;2022;"JULIO";"MIERCOLES";"2022-07-06";0;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.660525;-58.456397;1
928940;2022;"MARZO";"MARTES";"2022-03-29";0;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.66052;-58.455311;1
928954;2022;"JULIO";"MARTES";"2022-07-19";15;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.6605;-58.499929;1
928957;2022;"MARZO";"MARTES";"2022-03-01";20;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.660493;-58.430928;1
928958;2022;"MARZO";"MARTES";"2022-03-01";20;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.660493;-58.430928;1
928980;2022;"MAYO";"MARTES";"2022-05-31";20;"Amenazas";"Amenazas";"NO";"NO";"MATADEROS";9;-34.660437;-58.509121;1
928987;2022;"NOVIEMBRE";"MIERCOLES";"2022-11-16";9;"Lesiones";"Lesiones Dolosas";"NO";"NO";"MATADEROS";9;-34.660399;-58.502897;1
928994;2022;"OCTUBRE";"LUNES";"2022-10-24";22;"Amenazas";"Amenazas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660378;-58.473146;1
929007;2022;"JUNIO";"MARTES";"2022-06-14";18;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.660328;-58.453334;1
929010;2022;"JUNIO";"VIERNES";"2022-06-24";11;"Lesiones";"Lesiones Dolosas";"NO";"NO";"PARQUE AVELLANEDA";9;-34.660312;-58.474335;1
929015;2022;"OCTUBRE";"JUEVES";"2022-10-06";0;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.6603;-58.4534;1
929017;2022;"OCTUBRE";"VIERNES";"2022-10-28";16;"Lesiones";"Lesiones Dolosas";"NO";"NO";"VILLA SOLDATI";8;-34.660288;-58.428622;1
929019;2022;"OCTUBRE";"VIERNES";"2022-10-28";16;"Amenazas";"Amenazas";"NO";"NO";"VILLA SOLDATI";8;-34.660288;-58.428622;1
